"volume_id","book_id","chapter_id","verse_id","volume_title","book_title","volume_long_title","book_long_title","volume_subtitle","book_subtitle","volume_short_title","book_short_title","volume_lds_url","book_lds_url","chapter_number","verse_number","scripture_text","verse_title","verse_short_title"
"1","19","585","15721","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","107","21","Oh that men would praise the Lord for his goodness, and for his wonderful works to the children of men!","Psalms 107:21","Ps. 107:21"
"1","19","585","15722","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","107","22","And let them sacrifice the sacrifices of thanksgiving, and declare his works with rejoicing.","Psalms 107:22","Ps. 107:22"
"1","19","585","15724","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","107","24","These see the works of the Lord, and his wonders in the deep.","Psalms 107:24","Ps. 107:24"
"1","19","585","15731","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","107","31","Oh that men would praise the Lord for his goodness, and for his wonderful works to the children of men!","Psalms 107:31","Ps. 107:31"
"1","19","589","15796","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","111","2","The works of the Lord are great, sought out of all them that have pleasure therein.","Psalms 111:2","Ps. 111:2"
"1","19","589","15797","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","111","3","His work is honourable and glorious: and his righteousness endureth for ever.","Psalms 111:3","Ps. 111:3"
"1","19","589","15798","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","111","4","He hath made his wonderful works to be remembered: the Lord is gracious and full of compassion.","Psalms 111:4","Ps. 111:4"
"1","19","589","15800","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","111","6","He hath shewed his people the power of his works, that he may give them the heritage of the heathen.","Psalms 111:6","Ps. 111:6"
"1","19","589","15801","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","111","7","The works of his hands are verity and judgment; all his commandments are sure.","Psalms 111:7","Ps. 111:7"
"1","19","593","15835","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","115","4","Their idols are silver and gold, the work of men's hands.","Psalms 115:4","Ps. 115:4"
"1","19","596","15887","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","118","17","I shall not die, but live, and declare the works of the Lord.","Psalms 118:17","Ps. 118:17"
"1","19","597","15926","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","119","27","Make me to understand the way of thy precepts: so shall I talk of thy wondrous works.","Psalms 119:27","Ps. 119:27"
"1","19","597","16025","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","119","126","It is time for thee, Lord, to work: for they have made void thy law.","Psalms 119:126","Ps. 119:126"
"1","19","603","16116","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","125","5","As for such as turn aside unto their crooked ways, the Lord shall lead them forth with the workers of iniquity: but peace shall be upon Israel.","Psalms 125:5","Ps. 125:5"
"1","19","613","16191","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","135","15","The idols of the heathen are silver and gold, the work of men's hands.","Psalms 135:15","Ps. 135:15"
"1","19","616","16240","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","138","8","The Lord will perfect that which concerneth me: thy mercy, O Lord, endureth for ever: forsake not the works of thine own hands.","Psalms 138:8","Ps. 138:8"
"1","19","617","16254","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","139","14","I will praise thee; for I am fearfully and wonderfully made: marvellous are thy works; and that my soul knoweth right well.","Psalms 139:14","Ps. 139:14"
"1","19","619","16281","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","141","4","Incline not my heart to any evil thing, to practise wicked works with men that work iniquity: and let me not eat of their dainties.","Psalms 141:4","Ps. 141:4"
"1","19","619","16286","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","141","9","Keep me from the snares which they have laid for me, and the gins of the workers of iniquity.","Psalms 141:9","Ps. 141:9"
"1","19","621","16299","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","143","5","I remember the days of old; I meditate on all thy works; I muse on the work of thy hands.","Psalms 143:5","Ps. 143:5"
"1","19","623","16325","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","145","4","One generation shall praise thy works to another, and shall declare thy mighty acts.","Psalms 145:4","Ps. 145:4"
"1","19","623","16326","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","145","5","I will speak of the glorious honour of thy majesty, and of thy wondrous works.","Psalms 145:5","Ps. 145:5"
"1","19","623","16330","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","145","9","The Lord is good to all: and his tender mercies are over all his works.","Psalms 145:9","Ps. 145:9"
"1","19","623","16331","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","145","10","All thy works shall praise thee, O Lord; and thy saints shall bless thee.","Psalms 145:10","Ps. 145:10"
"1","19","623","16338","Old Testament","Psalms","The Old Testament","The Book of Psalms","","","OT","Ps.","ot","ps","145","17","The Lord is righteous in all his ways, and holy in all his works.","Psalms 145:17","Ps. 145:17"
"1","20","635","16592","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","7","16","I have decked my bed with coverings of tapestry, with carved works, with fine linen of Egypt.","Proverbs 7:16","Prov. 7:16"
"1","20","636","16625","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","8","22","The Lord possessed me in the beginning of his way, before his works of old.","Proverbs 8:22","Prov. 8:22"
"1","20","638","16686","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","10","29","The way of the Lord is strength to the upright: but destruction shall be to the workers of iniquity.","Proverbs 10:29","Prov. 10:29"
"1","20","639","16707","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","11","18","The wicked worketh a deceitful work: but to him that soweth righteousness shall be a sure reward.","Proverbs 11:18","Prov. 11:18"
"1","20","644","16844","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","16","3","Commit thy works unto the Lord, and thy thoughts shall be established.","Proverbs 16:3","Prov. 16:3"
"1","20","644","16852","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","16","11","A just weight and balance are the Lord's: all the weights of the bag are his work.","Proverbs 16:11","Prov. 16:11"
"1","20","646","16911","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","18","9","He also that is slothful in his work is brother to him that is a great waster.","Proverbs 18:9","Prov. 18:9"
"1","20","648","16966","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","20","11","Even a child is known by his doings, whether his work be pure, and whether it be right.","Proverbs 20:11","Prov. 20:11"
"1","20","649","16993","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","21","8","The way of man is froward and strange: but as for the pure, his work is right.","Proverbs 21:8","Prov. 21:8"
"1","20","649","17000","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","21","15","It is joy to the just to do judgment: but destruction shall be to the workers of iniquity.","Proverbs 21:15","Prov. 21:15"
"1","20","652","17092","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","24","12","If thou sayest, Behold, we knew it not; doth not he that pondereth the heart consider it? and he that keepeth thy soul, doth not he know it? and shall not he render to every man according to his works?","Proverbs 24:12","Prov. 24:12"
"1","20","652","17107","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","24","27","Prepare thy work without, and make it fit for thyself in the field; and afterwards build thine house.","Proverbs 24:27","Prov. 24:27"
"1","20","652","17109","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","24","29","Say not, I will do so to him as he hath done to me: I will render to the man according to his work.","Proverbs 24:29","Prov. 24:29"
"1","20","654","17170","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","26","28","A lying tongue hateth those that are afflicted by it; and a flattering mouth worketh ruin.","Proverbs 26:28","Prov. 26:28"
"1","20","659","17298","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","31","13","She seeketh wool, and flax, and worketh willingly with her hands.","Proverbs 31:13","Prov. 31:13"
"1","20","659","17316","Old Testament","Proverbs","The Old Testament","The Proverbs","","","OT","Prov.","ot","prov","31","31","Give her of the fruit of her hands; and let her own works praise her in the gates.","Proverbs 31:31","Prov. 31:31"
"1","21","660","17330","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","1","14","I have seen all the works that are done under the sun; and, behold, all is vanity and vexation of spirit.","Ecclesiastes 1:14","Eccl. 1:14"
"1","21","661","17338","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","2","4","I made me great works; I builded me houses; I planted me vineyards:","Ecclesiastes 2:4","Eccl. 2:4"
"1","21","661","17345","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","2","11","Then I looked on all the works that my hands had wrought, and on the labour that I had laboured to do: and, behold, all was vanity and vexation of spirit, and there was no profit under the sun.","Ecclesiastes 2:11","Eccl. 2:11"
"1","21","661","17351","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","2","17","Therefore I hated life; because the work that is wrought under the sun is grievous unto me: for all is vanity and vexation of spirit.","Ecclesiastes 2:17","Eccl. 2:17"
"1","21","662","17369","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","3","9","What profit hath he that worketh in that wherein he laboureth?","Ecclesiastes 3:9","Eccl. 3:9"
"1","21","662","17371","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","3","11","He hath made every thing beautiful in his time: also he hath set the world in their heart, so that no man can find out the work that God maketh from the beginning to the end.","Ecclesiastes 3:11","Eccl. 3:11"
"1","21","662","17377","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","3","17","I said in mine heart, God shall judge the righteous and the wicked: for there is a time there for every purpose and for every work.","Ecclesiastes 3:17","Eccl. 3:17"
"1","21","662","17382","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","3","22","Wherefore I perceive that there is nothing better, than that a man should rejoice in his own works; for that is his portion: for who shall bring him to see what shall be after him?","Ecclesiastes 3:22","Eccl. 3:22"
"1","21","663","17385","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","4","3","Yea, better is he than both they, which hath not yet been, who hath not seen the evil work that is done under the sun.","Ecclesiastes 4:3","Eccl. 4:3"
"1","21","663","17386","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","4","4","Again, I considered all travail, and every right work, that for this a man is envied of his neighbour. This is also vanity and vexation of spirit.","Ecclesiastes 4:4","Eccl. 4:4"
"1","21","664","17404","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","5","6","Suffer not thy mouth to cause thy flesh to sin; neither say thou before the angel, that it was an error: wherefore should God be angry at thy voice, and destroy the work of thine hands?","Ecclesiastes 5:6","Eccl. 5:6"
"1","21","666","17443","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","7","13","Consider the work of God: for who can make that straight, which he hath made crooked?","Ecclesiastes 7:13","Eccl. 7:13"
"1","21","667","17468","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","8","9","All this have I seen, and applied my heart unto every work that is done under the sun: there is a time wherein one man ruleth over another to his own hurt.","Ecclesiastes 8:9","Eccl. 8:9"
"1","21","667","17470","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","8","11","Because sentence against an evil work is not executed speedily, therefore the heart of the sons of men is fully set in them to do evil.","Ecclesiastes 8:11","Eccl. 8:11"
"1","21","667","17473","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","8","14","There is a vanity which is done upon the earth; that there be just men, unto whom it happeneth according to the work of the wicked; again, there be wicked men, to whom it happeneth according to the work of the righteous: I said that this also is vanity.","Ecclesiastes 8:14","Eccl. 8:14"
"1","21","667","17476","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","8","17","Then I beheld all the work of God, that a man cannot find out the work that is done under the sun: because though a man labour to seek it out, yet he shall not find it; yea further; though a wise man think to know it, yet shall he not be able to find it.","Ecclesiastes 8:17","Eccl. 8:17"
"1","21","668","17477","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","9","1","For all this I considered in my heart even to declare all this, that the righteous, and the wise, and their works, are in the hand of God: no man knoweth either love or hatred by all that is before them.","Ecclesiastes 9:1","Eccl. 9:1"
"1","21","668","17483","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","9","7","Go thy way, eat thy bread with joy, and drink thy wine with a merry heart; for God now accepteth thy works.","Ecclesiastes 9:7","Eccl. 9:7"
"1","21","668","17486","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","9","10","Whatsoever thy hand findeth to do, do it with thy might; for there is no work, nor device, nor knowledge, nor wisdom, in the grave, whither thou goest.","Ecclesiastes 9:10","Eccl. 9:10"
"1","21","670","17519","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","11","5","As thou knowest not what is the way of the spirit, nor how the bones do grow in the womb of her that is with child: even so thou knowest not the works of God who maketh all.","Ecclesiastes 11:5","Eccl. 11:5"
"1","21","671","17538","Old Testament","Ecclesiastes","The Old Testament","Ecclesiastes or, The Preacher","","","OT","Eccl.","ot","eccl","12","14","For God shall bring every work into judgment, with every secret thing, whether it be good, or whether it be evil.","Ecclesiastes 12:14","Eccl. 12:14"
"1","22","678","17629","Old Testament","Song of Solomon","The Old Testament","The Song of Solomon","","","OT","Song.","ot","song","7","1","How beautiful are thy feet with shoes, O prince's daughter! the joints of thy thighs are like jewels, the work of the hands of a cunning workman.","Song of Solomon 7:1","Song. 7:1"
"1","23","681","17694","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","2","8","Their land also is full of idols; they worship the work of their own hands, that which their own fingers have made:","Isaiah 2:8","Isa. 2:8"
"1","23","684","17752","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","5","12","And the harp, and the viol, the tabret, and pipe, and wine, are in their feasts: but they regard not the work of the Lord, neither consider the operation of his hands.","Isaiah 5:12","Isa. 5:12"
"1","23","684","17759","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","5","19","That say, Let him make speed, and hasten his work, that we may see it: and let the counsel of the Holy One of Israel draw nigh and come, that we may know it!","Isaiah 5:19","Isa. 5:19"
"1","23","689","17863","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","10","12","Wherefore it shall come to pass, that when the Lord hath performed his whole work upon mount Zion and on Jerusalem, I will punish the fruit of the stout heart of the king of Assyria, and the glory of his high looks.","Isaiah 10:12","Isa. 10:12"
"1","23","696","17992","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","17","8","And he shall not look to the altars, the work of his hands, neither shall respect that which his fingers have made, either the groves, or the images.","Isaiah 17:8","Isa. 17:8"
"1","23","698","18014","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","19","9","Moreover they that work in fine flax, and they that weave networks, shall be confounded.","Isaiah 19:9","Isa. 19:9"
"1","23","698","18019","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","19","14","The Lord hath mingled a perverse spirit in the midst thereof: and they have caused Egypt to err in every work thereof, as a drunken man staggereth in his vomit.","Isaiah 19:14","Isa. 19:14"
"1","23","698","18020","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","19","15","Neither shall there be any work for Egypt, which the head or tail, branch or rush, may do.","Isaiah 19:15","Isa. 19:15"
"1","23","698","18030","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","19","25","Whom the Lord of hosts shall bless, saying, Blessed be Egypt my people, and Assyria the work of my hands, and Israel mine inheritance.","Isaiah 19:25","Isa. 19:25"
"1","23","705","18143","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","26","12","Lord, thou wilt ordain peace for us: for thou also hast wrought all our works in us.","Isaiah 26:12","Isa. 26:12"
"1","23","707","18186","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","28","21","For the Lord shall rise up as in mount Perazim, he shall be wroth as in the valley of Gibeon, that he may do his work, his strange work; and bring to pass his act, his strange act.","Isaiah 28:21","Isa. 28:21"
"1","23","707","18194","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","28","29","This also cometh forth from the Lord of hosts, which is wonderful in counsel, and excellent in working.","Isaiah 28:29","Isa. 28:29"
"1","23","708","18208","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","29","14","Therefore, behold, I will proceed to do a marvellous work among this people, even a marvellous work and a wonder: for the wisdom of their wise men shall perish, and the understanding of their prudent men shall be hid.","Isaiah 29:14","Isa. 29:14"
"1","23","708","18209","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","29","15","Woe unto them that seek deep to hide their counsel from the Lord, and their works are in the dark, and they say, Who seeth us? and who knoweth us?","Isaiah 29:15","Isa. 29:15"
"1","23","708","18210","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","29","16","Surely your turning of things upside down shall be esteemed as the potter's clay: for shall the work say of him that made it, He made me not? or shall the thing framed say of him that framed it, He had no understanding?","Isaiah 29:16","Isa. 29:16"
"1","23","708","18217","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","29","23","But when he seeth his children, the work of mine hands, in the midst of him, they shall sanctify my name, and sanctify the Holy One of Jacob, and shall fear the God of Israel.","Isaiah 29:23","Isa. 29:23"
"1","23","710","18253","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","31","2","Yet he also is wise, and will bring evil, and will not call back his words: but will arise against the house of the evildoers, and against the help of them that work iniquity.","Isaiah 31:2","Isa. 31:2"
"1","23","711","18266","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","32","6","For the vile person will speak villany, and his heart will work iniquity, to practise hypocrisy, and to utter error against the Lord, to make empty the soul of the hungry, and he will cause the drink of the thirsty to fail.","Isaiah 32:6","Isa. 32:6"
"1","23","711","18277","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","32","17","And the work of righteousness shall be peace; and the effect of righteousness quietness and assurance for ever.","Isaiah 32:17","Isa. 32:17"
"1","23","716","18372","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","37","19","And have cast their gods into the fire: for they were no gods, but the work of men's hands, wood and stone: therefore they have destroyed them.","Isaiah 37:19","Isa. 37:19"
"1","23","719","18431","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","40","10","Behold, the Lord God will come with strong hand, and his arm shall rule for him: behold, his reward is with him, and his work before him.","Isaiah 40:10","Isa. 40:10"
"1","23","719","18440","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","40","19","The workman melteth a graven image, and the goldsmith spreadeth it over with gold, and casteth silver chains.","Isaiah 40:19","Isa. 40:19"
"1","23","719","18441","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","40","20","He that is so impoverished that he hath no oblation chooseth a tree that will not rot; he seeketh unto him a cunning workman to prepare a graven image, that shall not be moved.","Isaiah 40:20","Isa. 40:20"
"1","23","720","18476","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","41","24","Behold, ye are of nothing, and your work of nought: an abomination is he that chooseth you.","Isaiah 41:24","Isa. 41:24"
"1","23","720","18481","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","41","29","Behold, they are all vanity; their works are nothing: their molten images are wind and confusion.","Isaiah 41:29","Isa. 41:29"
"1","23","722","18519","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","43","13","Yea, before the day was I am he; and there is none that can deliver out of my hand: I will work, and who shall let it?","Isaiah 43:13","Isa. 43:13"
"1","23","723","18545","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","44","11","Behold, all his fellows shall be ashamed: and the workmen, they are of men: let them all be gathered together, let them stand up; yet they shall fear, and they shall be ashamed together.","Isaiah 44:11","Isa. 44:11"
"1","23","723","18546","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","44","12","The smith with the tongs both worketh in the coals, and fashioneth it with hammers, and worketh it with the strength of his arms: yea, he is hungry, and his strength faileth: he drinketh no water, and is faint.","Isaiah 44:12","Isa. 44:12"
"1","23","724","18571","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","45","9","Woe unto him that striveth with his Maker! Let the potsherd strive with the potsherds of the earth. Shall the clay say to him that fashioneth it, What makest thou? or thy work, He hath no hands?","Isaiah 45:9","Isa. 45:9"
"1","23","724","18573","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","45","11","Thus saith the Lord, the Holy One of Israel, and his Maker, Ask me of things to come concerning my sons, and concerning the work of my hands command ye me.","Isaiah 45:11","Isa. 45:11"
"1","23","728","18641","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","49","4","Then I said, I have laboured in vain, I have spent my strength for nought, and in vain: yet surely my judgment is with the Lord, and my work with my God.","Isaiah 49:4","Isa. 49:4"
"1","23","733","18740","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","54","16","Behold, I have created the smith that bloweth the coals in the fire, and that bringeth forth an instrument for his work; and I have created the waster to destroy.","Isaiah 54:16","Isa. 54:16"
"1","23","736","18778","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","57","12","I will declare thy righteousness, and thy works; for they shall not profit thee.","Isaiah 57:12","Isa. 57:12"
"1","23","738","18807","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","59","6","Their webs shall not become garments, neither shall they cover themselves with their works: their works are works of iniquity, and the act of violence is in their hands.","Isaiah 59:6","Isa. 59:6"
"1","23","739","18843","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","60","21","Thy people also shall be all righteous: they shall inherit the land for ever, the branch of my planting, the work of my hands, that I may be glorified.","Isaiah 60:21","Isa. 60:21"
"1","23","740","18852","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","61","8","For I the Lord love judgment, I hate robbery for burnt offering; and I will direct their work in truth, and I will make an everlasting covenant with them.","Isaiah 61:8","Isa. 61:8"
"1","23","741","18866","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","62","11","Behold, the Lord hath proclaimed unto the end of the world, Say ye to the daughter of Zion, Behold, thy salvation cometh; behold, his reward is with him, and his work before him.","Isaiah 62:11","Isa. 62:11"
"1","23","743","18891","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","64","5","Thou meetest him that rejoiceth and worketh righteousness, those that remember thee in thy ways: behold, thou art wroth; for we have sinned: in those is continuance, and we shall be saved.","Isaiah 64:5","Isa. 64:5"
"1","23","743","18894","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","64","8","But now, O Lord, thou art our father; we are the clay, and thou our potter; and we all are the work of thy hand.","Isaiah 64:8","Isa. 64:8"
"1","23","744","18905","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","65","7","Your iniquities, and the iniquities of your fathers together, saith the Lord, which have burned incense upon the mountains, and blasphemed me upon the hills: therefore will I measure their former work into their bosom.","Isaiah 65:7","Isa. 65:7"
"1","23","744","18920","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","65","22","They shall not build, and another inhabit; they shall not plant, and another eat: for as the days of a tree are the days of my people, and mine elect shall long enjoy the work of their hands.","Isaiah 65:22","Isa. 65:22"
"1","23","745","18941","Old Testament","Isaiah","The Old Testament","The Book of the Prophet Isaiah","","","OT","Isa.","ot","isa","66","18","For I know their works and their thoughts: it shall come, that I will gather all nations and tongues; and they shall come, and see my glory.","Isaiah 66:18","Isa. 66:18"
"1","24","746","18963","Old Testament","Jeremiah","The Old Testament","The Book of the Prophet Jeremiah","","","OT","Jer.","ot","jer","1","16","And I will utter my judgments against them touching all their wickedness, who have forsaken me, and have burned incense unto other gods, and worshipped the works of their own hands.","Jeremiah 1:16","Jer. 1:16"
"1","24","752","19133","Old Testament","Jeremiah","The Old Testament","The Book of the Prophet Jeremiah","","","OT","Jer.","ot","jer","7","13","And now, because ye have done all these works, saith the Lord, and I spake unto you, rising up early and speaking, but ye heard not; and I called you, but ye answered not;","Jeremiah 7:13","Jer. 7:13"
"1","24","755","19205","Old Testament","Jeremiah","The Old Testament","The Book of the Prophet Jeremiah","","","OT","Jer.","ot","jer","10","3","For the customs of the people are vain: for one cutteth a tree out of the forest, the work of the hands of the workman, with the axe.","Jeremiah 10:3","Jer. 10:3"
"1","24","755","19211","Old Testament","Jeremiah","The Old Testament","The Book of the Prophet Jeremiah","","","OT","Jer.","ot","jer","10","9","Silver spread into plates is brought from Tarshish, and gold from Uphaz, the work of the workman, and of the hands of the founder: blue and purple is their clothing: they are all the work of cunning men.","Jeremiah 10:9","Jer. 10:9"
"1","24","755","19217","Old Testament","Jeremiah","The Old Testament","The Book of the Prophet Jeremiah","","","OT","Jer.","ot","jer","10","15","They are vanity, and the work of errors: in the time of their visitation they shall perish.","Jeremiah 10:15","Jer. 10:15"
